language,algorithm,instance_id,case,n,run,target,sum_values,exists,recursive_calls,time_seconds,time_ms
Java,Backtracking,701,worst,20,11,9346,9345,false,2097151,0.0028874000,2.887400
Java,Backtracking,702,worst,20,12,7648,7647,false,2097151,0.0032547990,3.254799
Java,Backtracking,703,worst,20,13,9792,9791,false,2097151,0.0029704010,2.970401
Java,Backtracking,704,worst,20,14,7882,7881,false,2097151,0.0028487010,2.848701
Java,Backtracking,705,worst,20,15,10173,10172,false,2097151,0.0028632010,2.863201
Java,Backtracking,706,worst,20,16,9283,9282,false,2097151,0.0028109000,2.810900
Java,Backtracking,707,worst,20,17,10383,10382,false,2097151,0.0028355000,2.835500
Java,Backtracking,708,worst,20,18,11053,11052,false,2097151,0.0028242990,2.824299
Java,Backtracking,709,worst,20,19,12247,12246,false,2097151,0.0028378000,2.837800
Java,Backtracking,710,worst,20,20,10994,10993,false,2097151,0.0028967990,2.896799
Java,Backtracking,711,worst,20,21,9855,9854,false,2097151,0.0028354000,2.835400
Java,Backtracking,712,worst,20,22,9769,9768,false,2097151,0.0028164000,2.816400
Java,Backtracking,713,worst,20,23,10187,10186,false,2097151,0.0028286000,2.828600
Java,Backtracking,714,worst,20,24,9603,9602,false,2097151,0.0029141000,2.914100
Java,Backtracking,715,worst,20,25,11558,11557,false,2097151,0.0028520000,2.852000
Java,Backtracking,716,worst,20,26,9280,9279,false,2097151,0.0030139990,3.013999
Java,Backtracking,717,worst,20,27,10808,10807,false,2097151,0.0028058000,2.805800
Java,Backtracking,718,worst,20,28,8654,8653,false,2097151,0.0028137990,2.813799
Java,Backtracking,719,worst,20,29,10765,10764,false,2097151,0.0029333000,2.933300
Java,Backtracking,720,worst,20,30,8197,8196,false,2097151,0.0028953000,2.895300
